target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
1,4,720,540,true,45,11,6,0.851823,0.783734,1.746632,1.901634,6.198082,0.312655,0.534628,1.276435,41,10,12,16,12,91,91,,91,130,45,44,45,,45,0,69,0,816,118,0,0,0,0,0,0,0,2233
1,5,720,540,true,47,11,6,0.864595,0.857342,1.762410,3.399085,7.301548,0.263979,0.443205,1.093552,38,14,8,16,18,94,94,,94,150,47,43,47,,47,0,54,0,729,63,0,0,0,0,0,0,0,2215
2,0,720,540,true,26,12,6,0.892977,20.691475,50.910786,2.038484,10.868915,0.321021,0.307267,0.789105,46,34,30,12,6,128,128,,128,154,39,64,29,,26,0,144,0,950,96,0,0,0,0,0,0,0,2762
2,1,720,540,true,42,11,6,0.849001,0.735286,1.466192,2.002393,6.368004,0.367657,0.529499,0.956149,33,19,17,15,12,96,96,,96,146,42,42,42,,42,0,54,0,776,103,0,0,0,0,0,0,0,2332
2,2,720,540,true,47,12,6,0.903314,0.772735,1.658929,3.339785,8.216554,0.316928,0.521700,1.215757,58,14,16,10,11,109,109,,109,120,47,61,47,,47,0,94,0,789,127,0,0,0,0,0,0,0,2403
2,3,720,540,true,23,14,4,0.898992,71.071518,595.921997,1.629751,7.487213,0.409793,0.503572,0.951334,35,19,24,4,6,88,88,,88,103,32,49,26,,23,0,175,0,972,111,0,0,0,0,0,0,0,2050
2,4,720,540,true,47,12,6,0.925959,0.834685,1.779342,2.189868,5.670123,0.282381,0.599725,1.380422,45,14,16,12,15,102,102,,102,142,47,50,47,,47,0,76,0,853,142,0,0,0,0,0,0,0,2340
2,5,720,540,true,50,13,6,0.964089,0.748882,1.558755,2.814612,6.865337,0.250733,0.477013,1.024150,45,7,16,19,12,99,99,,99,144,50,48,50,,50,0,42,0,822,101,0,0,0,0,0,0,0,2217
3,0,720,540,true,33,14,6,0.908485,23.848221,50.990902,1.572050,5.276103,0.340162,0.405583,1.296180,42,16,31,9,9,107,107,,107,141,42,53,35,,33,0,52,0,733,71,0,0,0,0,0,0,0,2213
3,1,720,540,true,48,12,6,0.904217,0.636703,1.091135,1.754662,4.738771,0.379817,0.491022,0.868681,48,13,13,23,9,106,106,,106,144,48,53,48,,48,0,71,0,853,140,0,0,0,0,0,0,0,2147
3,2,720,540,true,45,11,6,0.751748,0.706879,1.553516,2.657927,7.336170,0.302850,0.525401,1.207649,63,11,12,15,17,118,118,,118,148,45,67,45,,45,0,90,0,848,162,0,0,0,0,0,0,0,2303
3,3,720,540,false,0,0,0,,,,1.628044,5.868594,0.353300,,,31,14,30,7,3,85,85,,85,107,38,40,31,,0,0,56,0,553,37,0,0,0,0,0,0,0,2380
3,4,720,540,true,50,12,6,0.879497,0.713948,1.696097,2.098835,6.311655,0.266565,0.533484,0.951588,34,13,14,17,18,96,96,,96,164,50,40,50,,50,0,56,0,805,117,0,0,0,0,0,0,0,2180
3,5,720,540,false,0,0,0,,,,2.967587,6.778130,0.307649,,,53,15,14,17,23,122,122,,122,186,61,58,61,,0,0,70,0,1056,152,0,0,0,0,0,0,0,2135
4,0,720,540,true,42,10,10,0.952541,0.901442,1.445953,2.047609,9.133411,0.426133,0.385135,1.002743,59,33,23,5,12,132,132,,132,142,42,73,42,,42,0,134,0,1079,125,0,0,0,0,0,0,0,2234
4,1,720,540,true,39,11,7,0.866145,0.897570,1.588765,2.312811,8.599618,0.412785,0.491625,1.168757,42,26,15,11,6,100,100,,100,113,39,52,39,,39,0,80,0,932,114,0,0,0,0,0,0,0,2038
4,2,720,540,true,45,12,6,0.940353,0.827018,1.785605,2.667954,8.865335,0.365826,0.551543,1.730776,45,10,13,12,14,94,94,,94,128,45,48,45,,45,0,54,0,506,66,0,0,0,0,0,0,0,2090
4,3,720,540,false,0,0,0,,,,2.139024,6.516725,0.315670,,,39,24,36,4,1,104,104,,104,112,38,55,0,,0,0,42,0,496,62,0,0,0,0,0,0,0,1501
4,4,720,540,true,37,11,4,0.887755,0.673286,1.499822,2.076603,6.513378,0.229578,0.522628,1.016803,23,14,7,18,9,71,71,,71,118,37,29,37,,37,0,100,0,459,62,0,0,0,0,0,0,0,1997
4,5,720,540,true,52,12,6,0.951716,1.211809,2.031165,2.265137,10.223068,0.361261,0.706881,1.566884,32,21,24,14,12,103,103,,103,159,55,40,54,,52,0,127,0,1000,174,0,0,0,0,0,0,0,2901
5,0,720,540,false,0,0,0,,,,2.499439,7.040764,0.402473,,,43,24,20,7,5,99,99,,99,105,19,53,0,,0,0,74,0,434,46,0,0,0,0,0,0,0,1354
5,1,720,540,true,33,11,4,0.872024,0.611280,1.313292,1.852921,7.075352,0.326647,0.416838,0.969413,25,14,6,16,8,69,69,,69,106,33,31,33,,33,0,49,0,591,67,0,0,0,0,0,0,0,1823
5,2,720,540,true,36,9,6,0.723793,0.875227,1.597281,2.530599,9.220291,0.292952,0.747662,1.631703,32,13,8,14,9,76,76,,76,107,36,36,36,,36,0,46,0,468,76,0,0,0,0,0,0,0,1772
5,3,720,540,false,0,0,0,,,,2.149802,9.033984,0.465523,,,31,32,32,0,0,95,95,,95,96,26,55,0,,0,0,221,0,1016,147,0,0,0,0,0,0,0,1354
5,4,720,540,true,40,10,6,0.850047,0.849059,1.678882,2.499248,7.707131,0.412747,0.695195,1.343559,32,13,17,13,9,84,84,,84,122,41,38,41,,40,0,64,0,648,119,0,0,0,0,0,0,0,2163
5,5,720,540,true,31,8,5,0.659046,0.978471,1.916130,2.137505,9.171305,0.444461,0.687742,1.527722,39,25,12,9,12,97,97,,97,124,33,49,33,,31,0,73,0,737,80,0,0,0,0,0,0,0,2279
6,0,720,540,false,0,0,0,,,,2.183284,8.475595,0.322890,,,41,25,39,7,4,116,116,,116,140,48,53,28,,0,0,50,0,514,90,0,0,0,0,0,0,0,2081
6,1,720,540,true,41,11,7,0.865724,0.780304,1.426425,1.772776,5.190193,0.377122,0.529270,1.464226,37,17,9,17,10,90,90,,90,126,41,43,41,,41,0,56,0,736,96,0,0,0,0,0,0,0,2019
6,2,720,540,true,48,12,5,0.927576,0.773401,1.475018,2.710438,8.815520,0.287662,0.568848,1.242640,46,19,11,18,17,111,111,,111,163,50,54,49,,48,0,66,0,793,115,0,0,0,0,0,0,0,2423
6,3,720,540,true,26,12,7,0.857939,19.876070,43.023796,2.076378,10.316462,0.249773,0.592212,1.064673,33,30,26,8,7,104,104,,104,134,37,48,35,,26,0,66,0,721,113,0,0,0,0,0,0,0,2963
6,4,720,540,true,51,13,6,0.940822,0.986259,1.945949,2.478484,7.141837,0.332508,0.558412,1.152078,48,21,13,15,18,115,115,,115,164,51,58,51,,51,0,54,0,977,139,0,0,0,0,0,0,0,2290
6,5,720,540,true,50,12,7,0.947795,0.920405,1.581050,3.266593,8.009203,0.221463,0.530508,1.284244,44,13,10,17,19,103,103,,103,160,51,50,51,,50,0,44,0,767,135,0,0,0,0,0,0,0,2406
7,0,720,540,false,0,0,0,,,,2.654785,8.250951,0.249850,,,41,35,46,2,2,126,126,,126,141,40,63,23,,0,0,60,0,751,129,0,0,0,0,0,0,0,1955
7,1,720,540,true,38,9,7,0.699426,0.785837,1.396210,1.321881,5.305110,0.372788,0.613970,1.317522,32,12,13,12,9,78,78,,78,110,38,36,38,,38,0,38,0,495,55,0,0,0,0,0,0,0,1835
7,2,720,540,true,44,12,4,0.885443,0.584420,1.490079,3.580798,7.942854,0.284691,0.495940,1.275122,40,9,10,13,16,88,88,,88,132,44,43,44,,44,0,60,0,739,99,0,0,0,0,0,0,0,1971
7,3,720,540,false,0,0,0,,,,1.800411,10.517461,0.276019,,,37,26,20,6,4,93,93,,93,100,33,49,26,,0,0,121,0,1026,87,0,0,0,0,0,0,0,2070
7,4,720,540,true,37,11,5,0.824737,0.700509,1.148266,2.358997,9.265234,0.341212,0.487740,1.118558,41,19,10,11,10,91,91,,91,112,37,48,37,,37,0,79,0,870,129,0,0,0,0,0,0,0,2099
7,5,720,540,true,48,11,7,0.828236,0.959602,1.977519,2.503783,8.641515,0.344989,0.563570,1.130872,45,18,16,14,14,107,107,,107,148,48,52,48,,48,0,95,0,954,173,0,0,0,0,0,0,0,2217
8,0,720,540,false,0,0,0,,,,1.999524,8.668685,0.310020,,,67,29,38,4,0,138,138,,138,117,32,87,0,,0,0,212,0,1088,160,0,0,0,0,0,0,0,1610
8,1,720,540,true,46,12,6,0.942765,0.706263,1.661349,2.333637,5.685122,0.277503,0.554740,1.266063,31,10,10,13,18,82,82,,82,141,49,33,48,,46,0,40,0,536,90,0,0,0,0,0,0,0,2468
8,2,720,540,true,45,12,5,0.859075,0.712432,1.702722,3.043751,9.067185,0.217251,0.647516,1.050540,27,6,14,13,15,75,75,,75,133,45,30,45,,45,0,36,0,484,72,0,0,0,0,0,0,0,1987
8,3,720,540,true,44,11,9,0.911932,0.734459,1.413180,1.849970,6.903450,0.334475,0.486667,1.128201,37,21,10,8,18,94,94,,94,137,45,43,44,,44,0,46,0,674,84,0,0,0,0,0,0,0,2033
8,4,720,540,true,46,12,7,0.913847,0.792144,1.762695,1.889258,5.239916,0.273391,0.547194,1.217475,49,15,10,15,13,102,102,,102,132,47,53,47,,46,0,70,0,805,116,0,0,0,0,0,0,0,2437
8,5,720,540,true,49,12,7,0.922573,0.753647,1.780293,2.596018,7.426957,0.320937,0.528710,1.039537,46,11,16,13,15,101,101,,101,142,49,50,49,,49,0,61,0,1001,171,0,0,0,0,0,0,0,2200
9,0,720,540,false,0,0,0,,,,2.243007,9.027407,0.338274,,,53,26,41,0,0,120,120,,120,108,36,74,0,,0,0,96,0,779,102,0,0,0,0,0,0,0,1575
9,1,720,540,true,52,12,7,0.931234,0.713416,1.194622,2.608374,7.152970,0.339931,0.488409,0.950322,44,12,23,14,15,108,108,,108,160,52,49,52,,52,0,88,0,881,158,0,0,0,0,0,0,0,2302
9,2,720,540,true,43,11,6,0.794768,0.757844,1.550432,2.595312,8.981440,0.269477,0.493317,1.286156,45,11,6,17,17,96,96,,96,142,43,50,43,,43,0,54,0,771,151,0,0,0,0,0,0,0,2138
9,3,720,540,true,45,10,8,0.863249,0.769817,1.367235,1.808907,6.418397,0.316820,0.444027,1.025629,30,11,14,11,14,80,80,,80,128,46,33,46,,45,0,70,0,617,69,0,0,0,0,0,0,0,2435
9,4,720,540,true,51,12,6,0.870649,0.839025,1.305076,2.079738,5.804404,0.285168,0.550858,0.989280,43,12,16,14,16,101,101,,101,150,52,47,52,,51,0,84,0,944,170,0,0,0,0,0,0,0,2416
9,5,720,540,false,0,0,0,,,,2.268608,5.957045,0.300780,,,55,12,17,14,14,112,112,,112,144,50,59,50,,0,0,71,0,919,154,0,0,0,0,0,0,0,1906
10,0,720,540,true,32,12,7,0.882319,24.394550,54.125351,1.779442,9.283730,0.343460,0.496732,1.088251,51,35,30,7,13,136,136,,136,168,42,70,39,,32,0,146,0,1233,119,0,0,0,0,0,0,0,3208
10,1,720,540,true,29,9,6,0.678285,0.702850,1.599643,1.868685,5.865084,0.349049,0.601098,1.149581,42,23,17,12,8,102,102,,102,125,29,51,29,,29,0,70,0,506,66,0,0,0,0,0,0,0,1868
10,2,720,540,true,40,11,5,0.853980,0.688360,1.434362,2.636945,7.291828,0.352821,0.489528,1.153183,47,11,11,17,9,95,95,,95,120,40,52,40,,40,0,100,0,867,150,0,0,0,0,0,0,0,2058
10,3,720,540,false,0,0,0,,,,2.743769,9.928144,0.380675,,,37,26,35,6,3,107,107,,107,126,40,51,25,,0,0,65,0,897,140,0,0,0,0,0,0,0,1820
10,4,720,540,true,46,11,7,0.924651,0.892679,1.588769,1.781518,4.758654,0.295301,0.618317,1.171030,39,10,19,10,13,91,91,,91,130,46,43,46,,46,0,60,0,762,101,0,0,0,0,0,0,0,2009
10,5,720,540,true,48,12,6,0.952100,0.859967,1.642142,2.765325,7.946734,0.325157,0.606250,1.052057,37,10,11,14,18,90,90,,90,146,48,40,48,,48,0,36,0,770,65,0,0,0,0,0,0,0,2050
11,0,720,540,true,29,8,6,0.689656,0.576497,1.668984,1.738406,8.209109,0.206263,0.472037,1.047216,29,15,22,15,13,94,94,,94,156,41,36,35,,29,0,58,0,762,78,0,0,0,0,0,0,0,2694
11,1,720,540,true,50,12,7,0.918531,0.819458,1.700240,2.997203,7.668636,0.301461,0.587356,1.239193,41,14,16,16,14,101,101,,101,150,50,47,50,,50,0,40,0,501,57,0,0,0,0,0,0,0,2254
11,2,720,540,false,0,0,0,,,,4.489579,11.933270,0.378040,,,49,17,6,6,2,80,80,,80,55,22,55,0,,0,0,112,0,585,195,0,0,0,0,0,0,0,1422
11,3,720,540,false,0,0,0,,,,3.940555,15.123651,0.552041,,,44,24,21,3,1,93,93,,93,79,18,61,0,,0,0,103,0,601,198,0,0,0,0,0,0,0,1521
11,4,720,540,true,42,10,7,0.804927,0.837254,1.686442,1.387089,5.600141,0.339347,0.508202,1.365091,28,13,11,13,12,77,77,,77,122,42,32,42,,42,0,34,0,489,67,0,0,0,0,0,0,0,1901
11,5,720,540,false,0,0,0,,,,2.589157,9.854420,0.300712,,,26,16,13,9,19,83,83,,83,145,48,32,48,,0,0,88,0,716,154,0,0,0,0,0,0,0,2044
12,0,720,540,true,47,10,9,0.899163,0.849392,1.412733,2.235904,6.533363,0.373148,0.389230,1.062191,33,23,17,8,18,99,99,,99,153,47,43,47,,47,0,50,0,720,30,0,0,0,0,0,0,0,2049
12,1,720,540,true,33,10,6,0.712883,0.678472,1.478514,2.073454,6.858111,0.385059,0.616747,1.230607,46,25,13,12,7,103,103,,103,115,33,56,33,,33,0,112,0,989,96,0,0,0,0,0,0,0,1905
12,2,720,540,true,43,12,6,0.901412,0.633073,1.491953,3.037302,7.462187,0.309654,0.496120,1.329904,33,15,11,14,12,85,85,,85,127,43,39,43,,43,0,98,0,805,136,0,0,0,0,0,0,0,2066
12,3,720,540,false,0,0,0,,,,1.633809,8.540113,0.366494,,,37,26,36,2,0,101,101,,101,104,22,53,0,,0,0,52,0,559,77,0,0,0,0,0,0,0,1379
12,4,720,540,true,51,12,7,0.932634,0.729435,1.584323,2.390006,7.818914,0.297662,0.566688,1.143747,29,17,17,17,15,95,95,,95,162,54,38,54,,51,0,122,0,722,153,0,0,0,0,0,0,0,2923
12,5,720,540,false,0,0,0,,,,2.415592,7.901771,0.368502,,,43,17,23,13,16,112,112,,112,166,52,51,52,,0,0,78,0,906,123,0,0,0,0,0,0,0,2021
13,0,720,540,true,33,8,7,0.731955,0.736228,1.268192,2.196562,7.887598,0.425222,0.427285,0.830578,32,18,19,8,7,84,84,,84,108,33,41,33,,33,0,65,0,811,43,0,0,0,0,0,0,0,1776
13,1,720,540,true,35,10,5,0.771574,0.627654,1.304039,2.061488,6.439584,0.318947,0.457312,1.113911,23,13,12,11,9,68,68,,68,106,37,27,36,,35,0,62,0,514,52,0,0,0,0,0,0,0,2031
13,2,720,540,true,36,9,6,0.701114,0.744777,1.423797,1.798676,7.467186,0.289203,0.567758,1.220331,25,13,5,14,11,68,68,,68,109,36,30,36,,36,0,180,0,738,121,0,0,0,0,0,0,0,1840
13,3,720,540,false,0,0,0,,,,2.476435,7.352125,0.361958,,,41,31,40,0,0,112,112,,112,111,20,60,0,,0,0,110,0,622,104,0,0,0,0,0,0,0,1384
13,4,720,540,true,43,11,6,0.856578,0.801061,1.516004,2.518824,7.399650,0.292201,0.474334,1.000054,47,18,15,9,16,105,105,,105,139,43,54,43,,43,0,119,0,970,189,0,0,0,0,0,0,0,2082
13,5,720,540,true,43,10,6,0.776406,0.836158,1.802650,1.804113,7.519567,0.383520,0.547265,1.175319,52,7,13,15,10,97,97,,97,118,43,54,43,,43,0,68,0,607,107,0,0,0,0,0,0,0,2033
14,0,720,540,false,0,0,0,,,,1.799523,7.832793,0.273659,,,29,21,37,9,2,98,98,,98,130,44,40,26,,0,0,204,0,931,80,0,0,0,0,0,0,0,1806
14,1,720,540,true,45,12,7,0.913984,0.648723,1.288576,2.078112,9.751147,0.290208,0.482539,1.062076,38,18,13,18,13,100,100,,100,150,45,45,45,,45,0,62,0,791,136,0,0,0,0,0,0,0,2044
14,2,720,540,true,50,13,6,0.928453,0.728413,1.690753,3.146514,8.252891,0.305750,0.560579,1.184344,45,18,18,13,15,109,109,,109,153,50,51,50,,50,0,84,0,913,146,0,0,0,0,0,0,0,2195
14,3,720,540,true,20,14,5,0.915856,14.347050,30.155272,1.742873,7.168858,0.267054,0.764220,1.458140,32,20,31,7,11,101,101,,101,147,42,47,34,,20,0,40,0,752,92,0,0,0,0,0,0,0,2933
14,4,720,540,true,51,12,7,0.866264,0.697474,1.501017,2.028395,7.283550,0.331122,0.528265,1.075758,42,30,19,10,16,117,117,,117,162,52,53,52,,51,0,70,0,1017,170,0,0,0,0,0,0,0,2584
14,5,720,540,true,55,13,7,0.966125,0.836066,1.574598,2.190869,7.326129,0.244072,0.541858,1.050750,37,15,13,22,15,102,102,,102,167,55,43,55,,55,0,64,0,693,103,0,0,0,0,0,0,0,2407
15,0,720,540,false,0,0,0,,,,2.824925,9.889472,0.284236,,,47,21,42,3,2,115,115,,115,122,31,66,0,,0,0,58,0,492,74,0,0,0,0,0,0,0,1469
15,1,720,540,true,37,9,7,0.649102,0.703502,1.245469,1.907494,8.843150,0.277709,0.532176,1.027146,38,25,9,12,9,93,93,,93,115,37,48,37,,37,0,64,0,353,77,0,0,0,0,0,0,0,1949
15,2,720,540,true,47,13,5,0.911726,0.571752,1.496676,3.644179,8.245732,0.346269,0.412139,1.392857,59,15,12,19,12,117,117,,117,144,47,65,47,,47,0,80,0,561,111,0,0,0,0,0,0,0,2150
15,3,720,540,true,20,10,6,0.682566,17.880613,32.931164,1.902044,5.098572,0.316693,0.518213,0.937085,50,19,22,7,3,101,101,,101,96,35,61,30,,20,0,80,0,680,78,0,0,0,0,0,0,0,2624
15,4,720,540,true,49,11,6,0.818380,0.861354,1.583356,2.145595,9.222654,0.267946,0.452185,0.993161,44,27,16,11,13,111,111,,111,144,49,55,49,,49,0,98,0,1137,241,0,0,0,0,0,0,0,2192
15,5,720,540,true,37,10,5,0.717009,0.510481,1.032712,2.147575,7.716359,0.410286,0.373069,0.907677,45,26,27,19,3,120,120,,120,149,37,57,37,,37,0,143,0,1243,241,0,0,0,0,0,0,0,2102
16,0,720,540,false,0,0,0,,,,2.195428,9.827686,0.332008,,,28,25,42,3,0,98,98,,98,118,17,47,0,,0,0,74,0,657,89,0,0,0,0,0,0,0,1580
16,1,720,540,true,57,13,7,0.941013,0.751063,1.381124,1.897836,5.614156,0.302541,0.524720,0.993033,40,11,19,17,18,105,105,,105,172,57,44,57,,57,0,70,0,813,155,0,0,0,0,0,0,0,2436
16,2,720,540,true,56,13,6,0.919436,0.848732,1.737226,3.420187,7.693969,0.213919,0.525598,0.941739,34,11,12,21,20,98,98,,98,178,56,39,56,,56,0,48,0,682,122,0,0,0,0,0,0,0,2351
16,3,720,540,true,47,12,9,0.893905,3.023540,8.276324,1.896142,6.922479,0.373541,0.479143,0.764516,49,20,17,11,20,117,117,,117,167,53,54,52,,47,0,124,0,993,190,0,0,0,0,0,0,0,3532
16,4,720,540,false,0,0,0,,,,2.125090,8.632840,0.339593,,,46,18,19,17,15,115,115,,115,167,56,54,54,,0,0,101,0,1020,197,0,0,0,0,0,0,0,2222
16,5,720,540,true,51,12,6,0.882487,0.687077,1.369865,3.082164,7.263893,0.345935,0.469683,1.019400,59,18,19,14,13,123,123,,123,150,51,66,51,,51,0,96,0,569,111,0,0,0,0,0,0,0,2338
17,0,720,540,false,0,0,0,,,,2.362248,6.809070,0.327521,,,56,29,45,0,0,130,130,,130,119,25,75,0,,0,0,96,0,805,151,0,0,0,0,0,0,0,1535
17,1,720,540,true,59,13,8,0.932668,0.859639,1.455243,2.647873,8.628475,0.407631,0.435559,1.133193,60,26,28,12,12,138,138,,138,166,59,68,59,,59,0,130,0,1398,326,0,0,0,0,0,0,0,2521
17,2,720,540,true,50,12,6,0.833021,0.752378,1.271097,2.798766,8.191814,0.330837,0.513571,0.992201,54,19,21,13,11,118,118,,118,144,50,61,50,,50,0,108,0,967,216,0,0,0,0,0,0,0,2338
17,3,720,540,true,47,12,9,0.954359,0.734248,1.433889,2.329340,10.251704,0.341311,0.442297,0.985462,51,19,12,12,16,110,110,,110,143,47,58,47,,47,0,72,0,512,106,0,0,0,0,0,0,0,2152
17,4,720,540,true,47,14,7,0.952716,0.585536,1.472975,2.117878,7.676668,0.367192,0.505464,1.220566,63,21,11,20,9,124,124,,124,139,47,71,47,,47,0,106,0,534,132,0,0,0,0,0,0,0,2136
17,5,720,540,true,34,8,6,0.578970,0.605899,1.070865,2.148265,8.415141,0.374710,0.505965,0.839454,57,21,19,13,8,118,118,,118,130,34,65,34,,34,0,92,0,1049,186,0,0,0,0,0,0,0,2135
18,0,720,540,true,30,15,7,0.935689,23.732368,50.788254,2.076050,8.309472,0.351453,0.498171,0.887003,38,26,42,12,9,127,127,,127,182,41,55,38,,30,0,88,0,1082,95,0,0,0,0,0,0,0,2981
18,1,720,540,true,50,12,7,0.924909,0.878630,1.939832,1.998281,6.187072,0.308912,0.590770,0.851498,32,15,10,17,15,89,89,,89,146,50,36,50,,50,0,56,0,733,63,0,0,0,0,0,0,0,2188
18,2,720,540,true,45,11,6,0.837954,0.682280,1.630231,2.939918,9.521693,0.389011,0.615950,1.046640,54,14,16,15,10,109,109,,109,131,47,59,46,,45,0,99,0,1024,218,0,0,0,0,0,0,0,2403
18,3,720,540,false,0,0,0,,,,2.250657,7.199689,0.402428,,,52,19,29,8,1,109,109,,109,105,29,65,26,,0,0,70,0,638,128,0,0,0,0,0,0,0,2048
18,4,720,540,true,50,12,7,0.922822,0.804965,1.494805,1.783260,6.246536,0.297491,0.486478,1.015173,37,16,12,16,15,96,96,,96,148,50,42,50,,50,0,64,0,840,157,0,0,0,0,0,0,0,2221
18,5,720,540,true,54,13,6,0.953643,0.813321,1.799547,2.898159,7.486615,0.320515,0.529469,1.159996,46,19,14,19,19,117,117,,117,180,55,54,55,,54,0,52,0,1133,171,0,0,0,0,0,0,0,2626
19,0,720,540,true,37,8,8,0.766831,0.628307,1.176935,1.979170,6.803210,0.262249,0.420882,0.925084,32,14,19,10,15,90,90,,90,142,38,42,37,,37,0,66,0,730,78,0,0,0,0,0,0,0,1972
19,1,720,540,true,47,12,6,0.904935,0.784416,1.517677,2.110897,6.635201,0.319562,0.542602,1.189959,43,13,11,14,17,98,98,,98,145,47,48,47,,47,0,60,0,844,122,0,0,0,0,0,0,0,2084
19,2,720,540,false,0,0,0,,,,3.952152,12.702909,0.404027,,,49,24,7,6,4,90,90,,90,72,27,58,27,,0,0,118,0,610,201,0,0,0,0,0,0,0,1829
19,3,720,540,false,0,0,0,,,,3.424425,11.217342,0.320437,,,36,22,12,7,0,77,77,,77,67,16,47,0,,0,0,81,0,588,168,0,0,0,0,0,0,0,1242
19,4,720,540,true,40,10,7,0.778613,0.652825,1.489126,1.980277,7.547346,0.306980,0.587572,1.315922,23,22,17,13,6,81,81,,81,119,40,31,40,,40,0,56,0,586,106,0,0,0,0,0,0,0,1952
19,5,720,540,true,47,12,5,0.873274,0.716724,1.531603,2.562775,6.409012,0.310614,0.398826,1.033339,35,12,16,14,17,94,94,,94,154,51,40,49,,47,0,84,0,800,181,0,0,0,0,0,0,0,2565
