target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
12,2,720,540,true,38,11,6,0.814122,0.509916,1.184909,3.312273,7.522285,0.321145,0.401518,1.400620,21,14,8,15,11,85,85,69,69,119,38,27,38,,38,0,74,0,521,35,0,0,0,0,0,0,0,1681
12,3,720,540,false,0,0,0,,,,1.584672,5.890164,0.405267,,,23,19,30,2,0,101,101,74,74,85,16,40,0,,0,0,203,0,803,29,0,0,0,0,0,0,0,1315
12,4,720,540,true,47,12,5,0.932634,0.702199,1.598115,2.398353,7.818914,0.252596,0.528512,1.113287,14,15,14,18,11,95,95,72,72,141,47,20,47,,47,0,222,0,617,22,0,0,0,0,0,0,0,1875
12,5,720,540,true,49,12,6,0.891167,0.802366,2.951491,2.285526,7.535857,0.384498,0.566872,2.701495,27,16,12,16,18,112,112,89,89,160,49,33,49,,49,0,239,0,1012,63,0,0,0,0,0,0,0,1987
13,0,720,540,false,0,0,0,,,,2.066897,6.385230,0.551908,,,23,18,14,9,6,84,84,70,70,97,19,32,0,,0,0,60,0,723,24,0,0,0,0,0,0,0,1310
13,1,720,540,true,35,10,5,0.771574,0.537287,1.135268,1.949896,6.439584,0.331808,0.399395,1.089768,15,15,9,16,7,68,68,62,62,109,35,21,35,,35,0,193,0,695,40,0,0,0,0,0,0,0,1607
13,2,720,540,true,34,9,5,0.686690,0.670126,1.148072,1.761943,7.304860,0.272967,0.532858,1.215474,18,12,5,15,7,68,68,57,57,95,34,22,34,,34,0,189,0,579,49,0,0,0,0,0,0,0,1618
13,3,720,540,false,0,0,0,,,,2.476435,11.196633,0.350497,,,26,18,35,1,0,112,112,80,80,91,16,39,0,,0,0,255,0,836,70,0,0,0,0,0,0,0,1318
13,4,720,540,true,45,11,6,0.838605,0.763402,1.591784,2.352987,6.653834,0.303211,0.490996,1.061830,19,19,5,16,14,105,105,73,73,133,45,25,45,,45,0,90,0,541,34,0,0,0,0,0,0,0,1866
13,5,720,540,true,36,10,4,0.762434,0.604075,1.248689,2.097970,7.990010,0.349260,0.512479,1.033637,31,9,10,18,9,97,97,77,77,119,36,36,36,,36,0,197,0,861,69,0,0,0,0,0,0,0,1840
14,0,720,540,true,20,16,3,0.885969,49.892246,105.606300,1.513970,6.214393,0.260506,20.185755,27.324381,25,14,28,8,2,98,98,77,77,102,31,35,26,,20,0,220,0,883,29,0,0,0,0,0,0,0,1859
