target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
1,4,720,540,true,45,11,6,0.851823,0.783734,1.746632,1.901634,6.198082,0.312655,0.534628,1.276435,41,10,12,16,12,91,91,,91,130,45,44,45,,45,0,69,0,816,118,0,0,0,0,0,0,0,2500
1,5,720,540,true,47,11,6,0.864595,0.857342,1.762410,3.399085,7.301548,0.263979,0.443205,1.093552,38,14,8,16,18,94,94,,94,150,47,43,47,,47,0,54,0,729,63,0,0,0,0,0,0,0,2182
2,0,720,540,true,26,12,6,0.892977,20.691475,50.910786,2.038484,10.868915,0.321021,0.307267,0.789105,46,34,30,12,6,128,128,,128,154,39,64,29,,26,0,144,0,950,96,0,0,0,0,0,0,0,2477
2,1,720,540,true,42,11,6,0.849001,0.735286,1.466192,2.002393,6.368004,0.367657,0.529499,0.956149,33,19,17,15,12,96,96,,96,146,42,42,42,,42,0,54,0,776,103,0,0,0,0,0,0,0,2246
2,2,720,540,true,47,12,6,0.903314,0.772735,1.658929,3.339785,8.216554,0.316928,0.521700,1.215757,58,14,16,10,11,109,109,,109,120,47,61,47,,47,0,94,0,789,127,0,0,0,0,0,0,0,2267
2,3,720,540,true,23,14,4,0.898992,71.071518,595.921997,1.629751,7.487213,0.409793,0.503572,0.951334,35,19,24,4,6,88,88,,88,103,32,49,26,,23,0,175,0,972,111,0,0,0,0,0,0,0,1869
2,4,720,540,true,47,12,6,0.925959,0.834685,1.779342,2.189868,5.670123,0.282381,0.599725,1.380422,45,14,16,12,15,102,102,,102,142,47,50,47,,47,0,76,0,853,142,0,0,0,0,0,0,0,2348
2,5,720,540,true,50,13,6,0.964089,0.748882,1.558755,2.814612,6.865337,0.250733,0.477013,1.024150,45,7,16,19,12,99,99,,99,144,50,48,50,,50,0,42,0,822,101,0,0,0,0,0,0,0,2333
3,0,720,540,true,33,14,6,0.908485,23.848221,50.990902,1.572050,5.276103,0.340162,0.405583,1.296180,42,16,31,9,9,107,107,,107,141,42,53,35,,33,0,52,0,733,71,0,0,0,0,0,0,0,2284
3,1,720,540,true,48,12,6,0.904217,0.636703,1.091135,1.754662,4.738771,0.379817,0.491022,0.868681,48,13,13,23,9,106,106,,106,144,48,53,48,,48,0,71,0,853,140,0,0,0,0,0,0,0,2158
3,2,720,540,true,45,11,6,0.751748,0.706879,1.553516,2.657927,7.336170,0.302850,0.525401,1.207649,63,11,12,15,17,118,118,,118,148,45,67,45,,45,0,90,0,848,162,0,0,0,0,0,0,0,2181
3,3,720,540,false,0,0,0,,,,1.628044,5.868594,0.353300,,,31,14,30,7,3,85,85,,85,107,38,40,31,,0,0,56,0,553,37,0,0,0,0,0,0,0,2460
3,4,720,540,true,50,12,6,0.879497,0.713948,1.696097,2.098835,6.311655,0.266565,0.533484,0.951588,34,13,14,17,18,96,96,,96,164,50,40,50,,50,0,56,0,805,117,0,0,0,0,0,0,0,2101
3,5,720,540,false,0,0,0,,,,2.967587,6.778130,0.307649,,,53,15,14,17,23,122,122,,122,186,61,58,61,,0,0,70,0,1056,152,0,0,0,0,0,0,0,2186
4,0,720,540,true,42,10,10,0.952541,0.901442,1.445953,2.047609,9.133411,0.426133,0.385135,1.002743,59,33,23,5,12,132,132,,132,142,42,73,42,,42,0,134,0,1079,125,0,0,0,0,0,0,0,2275
4,1,720,540,true,39,11,7,0.866145,0.897570,1.588765,2.312811,8.599618,0.412785,0.491625,1.168757,42,26,15,11,6,100,100,,100,113,39,52,39,,39,0,80,0,932,114,0,0,0,0,0,0,0,1989
4,2,720,540,true,45,12,6,0.940353,0.827018,1.785605,2.667954,8.865335,0.365826,0.551543,1.730776,45,10,13,12,14,94,94,,94,128,45,48,45,,45,0,54,0,506,66,0,0,0,0,0,0,0,2080
4,3,720,540,false,0,0,0,,,,2.139024,6.516725,0.315670,,,39,24,36,4,1,104,104,,104,112,38,55,0,,0,0,42,0,496,62,0,0,0,0,0,0,0,1460
4,4,720,540,true,37,11,4,0.887755,0.673286,1.499822,2.076603,6.513378,0.229578,0.522628,1.016803,23,14,7,18,9,71,71,,71,118,37,29,37,,37,0,100,0,459,62,0,0,0,0,0,0,0,1800
4,5,720,540,true,53,12,6,0.951716,1.160920,2.373394,2.265137,10.223068,0.361261,0.712879,2.311151,32,21,24,14,12,103,103,,103,159,55,40,54,,53,0,127,0,1000,174,0,0,0,0,0,0,0,2606
5,0,720,540,false,0,0,0,,,,2.499439,7.040764,0.402473,,,43,24,20,7,5,99,99,,99,105,19,53,0,,0,0,74,0,434,46,0,0,0,0,0,0,0,1461
5,1,720,540,true,33,11,4,0.872024,0.611280,1.313292,1.852921,7.075352,0.326647,0.416838,0.969413,25,14,6,16,8,69,69,,69,106,33,31,33,,33,0,49,0,591,67,0,0,0,0,0,0,0,1707
5,2,720,540,true,36,9,6,0.723793,0.875227,1.597281,2.530599,9.220291,0.292952,0.747662,1.631703,32,13,8,14,9,76,76,,76,107,36,36,36,,36,0,46,0,468,76,0,0,0,0,0,0,0,1790
5,3,720,540,false,0,0,0,,,,2.149802,9.033984,0.465523,,,31,32,32,0,0,95,95,,95,96,26,55,0,,0,0,221,0,1016,147,0,0,0,0,0,0,0,1326
5,4,720,540,true,40,10,6,0.850047,0.849059,1.678882,2.499248,7.707131,0.412747,0.695195,1.343559,32,13,17,13,9,84,84,,84,122,41,38,41,,40,0,64,0,648,119,0,0,0,0,0,0,0,2133
5,5,720,540,true,31,8,5,0.659046,0.978471,1.916130,2.137505,9.171305,0.444461,0.687742,1.527722,39,25,12,9,12,97,97,,97,124,33,49,33,,31,0,73,0,737,80,0,0,0,0,0,0,0,2212
6,0,720,540,false,0,0,0,,,,2.183284,8.475595,0.322890,,,41,25,39,7,4,116,116,,116,140,48,53,28,,0,0,50,0,514,90,0,0,0,0,0,0,0,2059
6,1,720,540,true,41,11,7,0.865724,0.780304,1.426425,1.772776,5.190193,0.377122,0.529270,1.464226,37,17,9,17,10,90,90,,90,126,41,43,41,,41,0,56,0,736,96,0,0,0,0,0,0,0,2083
6,2,720,540,true,48,12,5,0.927576,0.773401,1.475018,2.710438,8.815520,0.287662,0.568848,1.242640,46,19,11,18,17,111,111,,111,163,50,54,49,,48,0,66,0,793,115,0,0,0,0,0,0,0,2378
6,3,720,540,true,26,12,7,0.857939,19.876070,43.023796,2.076378,10.316462,0.249773,0.592212,1.064673,33,30,26,8,7,104,104,,104,134,37,48,35,,26,0,66,0,721,113,0,0,0,0,0,0,0,2881
6,4,720,540,true,51,13,6,0.940822,0.986259,1.945949,2.478484,7.141837,0.332508,0.558412,1.152078,48,21,13,15,18,115,115,,115,164,51,58,51,,51,0,54,0,977,139,0,0,0,0,0,0,0,2323
6,5,720,540,false,0,0,0,,,,3.266593,8.009203,0.221463,,,44,13,10,17,19,103,103,,103,160,51,50,51,,0,0,44,0,767,135,0,0,0,0,0,0,0,2004
7,0,720,540,false,0,0,0,,,,2.654785,8.250951,0.249850,,,41,35,46,2,2,126,126,,126,141,40,63,23,,0,0,60,0,751,129,0,0,0,0,0,0,0,1767
7,1,720,540,true,38,9,7,0.699426,0.785837,1.396210,1.321881,5.305110,0.372788,0.613970,1.317522,32,12,13,12,9,78,78,,78,110,38,36,38,,38,0,38,0,495,55,0,0,0,0,0,0,0,1917
