target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
9,3,720,540,true,45,10,8,0.863249,0.769817,1.367235,2.191767,6.810177,0.316820,0.444027,1.025629,26,10,14,12,18,80,80,,80,146,46,31,46,,45,0,107,0,626,95,0,0,0,0,0,0,0,2229
9,4,720,540,true,53,12,6,0.916639,0.817437,1.294793,2.157356,6.067913,0.285168,0.550858,0.989280,33,18,13,16,21,101,101,,101,176,54,42,54,,53,0,85,0,936,216,0,0,0,0,0,0,0,2436
9,5,720,540,true,52,11,8,0.833207,0.809388,2.869429,2.334040,8.662169,0.300780,0.511421,3.398692,50,12,18,13,19,112,112,,112,163,54,55,54,,52,0,65,0,997,212,0,0,0,0,0,0,0,2824
10,0,720,540,true,34,12,8,0.940640,20.170897,48.179077,2.065640,11.049689,0.343460,0.521493,1.307737,37,39,34,12,14,136,136,,136,199,47,56,42,,34,0,159,0,1318,163,0,0,0,0,0,0,0,3510
10,1,720,540,true,49,12,8,0.958495,1.009651,1.866361,2.214115,7.021913,0.349049,0.533420,1.254042,35,21,15,15,16,102,102,,102,160,54,43,51,,49,0,52,0,629,99,0,0,0,0,0,0,0,2591
10,2,720,540,true,47,12,6,0.911163,0.743113,1.608180,3.189975,8.799073,0.352821,0.531053,1.440863,33,17,11,16,18,95,95,,95,159,47,42,47,,47,0,105,0,862,198,0,0,0,0,0,0,0,2133
10,3,720,540,true,20,16,4,0.899349,28.996168,50.340714,2.535612,9.062790,0.380675,17.311323,34.131504,32,21,43,6,5,107,107,,107,145,46,45,26,,20,0,61,0,933,163,0,0,0,0,0,0,0,2205
10,4,720,540,true,48,12,7,0.944718,0.854982,1.590275,1.789387,4.832291,0.295301,0.643835,1.171030,37,7,17,13,17,91,91,,91,148,48,41,48,,48,0,95,0,780,143,0,0,0,0,0,0,0,2117
10,5,720,540,true,49,12,6,0.952100,0.913994,1.653032,2.861287,8.030445,0.325157,0.526205,1.105338,35,10,8,14,23,90,90,,90,160,49,38,49,,49,0,34,0,819,97,0,0,0,0,0,0,0,2116
11,0,720,540,true,31,8,7,0.741629,0.638473,1.817735,1.782488,10.218892,0.206263,0.443772,1.145447,25,13,26,15,15,94,94,,94,170,43,32,37,,31,0,68,0,779,111,0,0,0,0,0,0,0,2848
11,1,720,540,true,50,12,7,0.918531,0.819458,1.700240,2.997203,7.985120,0.301461,0.587356,1.239193,40,11,13,19,18,101,101,,101,166,51,46,51,,50,0,44,0,651,111,0,0,0,0,0,0,0,2381
11,2,720,540,true,21,6,4,0.430405,0.660340,1.664006,4.809252,17.300869,0.378040,0.700639,1.692106,37,22,10,8,3,80,80,,80,78,24,47,24,,21,0,131,0,621,229,0,0,0,0,0,0,0,2017
11,3,720,540,false,0,0,0,,,,5.012307,17.623117,0.552041,,,25,36,24,7,1,93,93,,93,109,20,48,0,,0,0,119,0,642,221,0,0,0,0,0,0,0,1576
11,4,720,540,true,43,10,7,0.824606,0.806676,1.695882,1.588292,8.044132,0.339347,0.504421,1.365091,21,13,13,13,17,77,77,,77,146,43,29,43,,43,0,28,0,528,88,0,0,0,0,0,0,0,1949
11,5,720,540,true,48,11,6,0.861188,1.319897,2.440215,2.798048,10.588268,0.300712,0.735081,2.110219,18,18,11,14,22,83,83,,83,170,51,26,49,,48,0,177,0,726,177,0,0,0,0,0,0,0,2252
12,0,720,540,true,47,10,9,0.899163,0.849392,1.412733,2.308085,6.878137,0.373148,0.389230,1.062191,26,24,21,8,20,99,99,,99,170,47,39,47,,47,0,54,0,805,52,0,0,0,0,0,0,0,2123
12,1,720,540,true,46,12,7,0.940455,0.797200,1.441597,2.376769,7.383653,0.385059,0.665939,1.144428,34,24,18,15,12,103,103,,103,153,47,44,47,,46,0,95,0,1063,142,0,0,0,0,0,0,0,2337
12,2,720,540,true,34,11,6,0.858432,2.901875,8.701846,2.729344,7.903048,0.309654,0.507688,1.170769,21,19,8,18,19,85,85,,85,165,47,31,43,,34,0,127,0,805,161,0,0,0,0,0,0,0,3543
12,3,720,540,true,20,18,4,0.958305,35.772076,75.241280,1.696619,9.139223,0.366494,28.178049,36.215641,30,19,46,6,0,101,101,,101,129,43,44,26,,20,0,46,0,657,113,0,0,0,0,0,0,0,2069
12,4,720,540,true,53,12,7,0.962160,0.779258,1.507031,2.341095,8.410285,0.297662,0.553235,1.113317,21,22,11,19,22,95,95,,95,189,55,35,55,,53,0,151,0,800,197,0,0,0,0,0,0,0,2662
12,5,720,540,true,54,13,6,0.943295,0.916717,2.881071,2.517880,8.356921,0.368502,0.734838,2.945434,34,23,22,17,16,112,112,,112,182,54,46,54,,54,0,84,0,978,174,0,0,0,0,0,0,0,2292
13,0,720,540,true,38,10,8,0.795930,0.738698,1.278179,2.235767,8.501249,0.425222,0.496112,0.865965,18,28,19,9,10,84,84,,84,133,38,33,38,,38,0,83,0,828,68,0,0,0,0,0,0,0,2002
13,1,720,540,true,43,12,5,0.921174,0.628003,1.082265,2.080421,6.439584,0.318947,0.426342,0.970865,18,5,15,14,16,68,68,,68,141,43,22,43,,43,0,46,0,547,64,0,0,0,0,0,0,0,1916
13,2,720,540,true,38,9,6,0.701114,0.762849,1.510961,2.230596,8.832801,0.289203,0.570092,1.306147,16,13,8,16,15,68,68,,68,137,38,25,38,,38,0,166,0,728,144,0,0,0,0,0,0,0,1858
13,3,720,540,false,0,0,0,,,,2.701285,13.297081,0.361958,,,26,32,54,0,0,112,112,,112,140,20,47,0,,0,0,94,0,738,162,0,0,0,0,0,0,0,1539
13,4,720,540,true,49,12,6,0.932149,0.796752,1.526094,2.518824,9.413722,0.292201,0.502109,1.087784,36,21,19,12,17,105,105,,105,163,51,45,49,,49,0,151,0,996,235,0,0,0,0,0,0,0,2148
13,5,720,540,true,47,11,6,0.845793,0.857834,2.063655,2.118376,7.990010,0.383520,0.558816,1.375998,45,9,12,17,14,97,97,,97,140,48,48,48,,47,0,61,0,745,151,0,0,0,0,0,0,0,2354
14,0,720,540,true,20,17,4,0.940266,48.309841,78.574661,1.928108,8.032070,0.273659,13.576482,59.960663,21,17,47,8,5,98,98,,98,155,52,32,29,,20,0,196,0,947,105,0,0,0,0,0,0,0,2383
14,1,720,540,true,53,13,8,0.949325,0.759413,1.364863,2.078112,11.331803,0.290208,0.531919,1.074765,30,17,19,14,20,100,100,,100,177,54,36,54,,53,0,58,0,812,174,0,0,0,0,0,0,0,2479
14,2,720,540,true,53,13,6,0.928453,0.738180,1.484606,3.112003,10.871858,0.305750,0.533488,1.104585,34,25,17,12,21,109,109,,109,179,53,44,53,,53,0,84,0,1001,218,0,0,0,0,0,0,0,2272
14,3,720,540,true,21,15,6,0.924090,16.801744,35.763290,1.913054,8.154317,0.267054,0.816337,0.968422,25,21,36,6,13,101,101,,101,163,47,40,38,,21,0,38,0,780,130,0,0,0,0,0,0,0,3655
14,4,720,540,true,57,13,7,0.960439,0.819676,1.424860,2.128670,7.359229,0.331122,0.528227,0.986528,35,30,21,11,20,117,117,,117,185,58,48,58,,57,0,84,0,1117,237,0,0,0,0,0,0,0,2701
