target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
18,1,720,540,true,44,12,6,0.898551,0.574884,1.336228,2.186425,6.187072,0.273993,,,29,9,14,17,11,89,89,80,80,132,44,33,44,,44,0,70,0,598,30,0,0,0,0,0,0,0,2145
18,2,720,540,true,46,12,6,0.889392,0.644966,1.212785,2.759752,9.630827,0.255362,,,21,14,11,17,15,109,109,78,78,147,47,27,48,,46,0,199,0,902,77,0,0,0,0,0,0,0,1968
18,3,720,540,true,20,17,2,0.897211,73.795616,174.843597,2.124735,6.619287,0.269130,,,29,11,30,6,0,109,109,76,76,89,36,38,23,,20,0,219,0,806,46,0,0,0,0,0,0,0,1542
18,4,720,540,true,44,12,5,0.904431,0.683449,1.226767,1.745728,5.676967,0.251681,,,23,13,10,19,11,96,96,76,76,134,44,28,44,,44,0,213,0,835,60,0,0,0,0,0,0,0,1698
18,5,720,540,true,51,13,6,0.953643,0.690133,2.514481,2.559340,6.567992,0.309393,,,37,14,9,15,21,117,117,96,96,161,51,42,51,,51,0,52,0,837,63,0,0,0,0,0,0,0,2154
19,0,720,540,true,36,8,8,0.766831,0.595181,1.082433,1.757298,4.409160,0.286760,,,22,15,10,9,13,90,90,69,69,114,37,29,36,,36,0,40,0,546,22,0,0,0,0,0,0,0,1596
19,1,720,540,true,40,11,5,0.826613,0.691761,1.124707,2.026886,6.635201,0.274774,,,33,8,10,17,13,98,98,81,81,131,40,38,40,,40,0,62,0,615,43,0,0,0,0,0,0,0,1905
19,2,720,540,true,20,8,4,0.534035,1.036415,2.256793,3.798961,12.702909,0.396046,,,18,18,9,12,6,90,90,63,63,96,36,24,31,,20,0,137,0,585,133,0,0,0,0,0,0,0,1594
19,3,720,540,false,0,0,0,,,,3.885640,11.271206,0.209458,,,20,12,16,6,0,77,77,54,54,62,19,32,0,,0,0,129,0,545,90,0,0,0,0,0,0,0,1325
19,4,720,540,true,35,10,6,0.758788,0.548218,1.297163,1.763691,4.816895,0.293661,,,21,10,9,16,7,81,81,63,63,104,35,25,35,,35,0,153,0,672,60,0,0,0,0,0,0,0,1466
19,5,720,540,true,39,11,5,0.818847,0.635927,1.141156,2.562775,6.059068,0.240363,,,20,9,11,16,15,94,94,71,71,139,51,21,47,,39,0,246,0,722,43,0,0,0,0,0,0,0,2197
