target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
17,1,720,540,true,17,5,5,0.344762,0.409931,0.677525,2.577679,8.067245,0.281726,,,11,25,28,5,0,89,89,69,69,96,21,21,21,17,17,0,0,0,0,0,0,0,0,66,56,0,0,1261
17,2,720,540,true,24,7,4,0.456949,0.315006,0.487122,2.836031,9.216336,0.262546,,,9,20,17,11,5,74,74,62,62,107,28,18,28,24,24,0,0,0,0,0,0,0,0,60,58,0,0,1294
17,3,720,540,false,0,0,0,,,,2.340456,7.109954,0.241703,,,21,22,20,0,0,75,75,63,63,62,6,32,0,,0,0,0,0,0,0,0,0,0,66,66,0,0,1173
17,4,720,540,false,0,0,0,,,,2.886588,6.701044,0.269767,,,50,16,1,0,0,78,78,67,67,18,3,58,0,,0,0,0,0,0,0,0,0,0,60,62,0,0,1116
17,5,720,540,false,0,0,0,,,,4.563200,17.396109,0.323763,,,20,33,21,0,0,80,80,74,74,75,10,36,0,,0,0,0,0,0,0,0,0,0,98,100,0,0,1136
18,0,720,540,false,0,0,0,,,,3.037932,15.722413,0.376342,,,61,12,4,0,0,83,83,77,77,20,3,67,0,,0,0,0,0,0,0,0,0,0,112,102,0,0,1145
18,1,720,540,false,0,0,0,,,,7.255621,9.773619,0.337768,,,54,8,6,0,0,68,68,68,68,20,4,59,0,,0,0,0,0,0,0,0,0,0,92,80,0,0,1146
18,2,720,540,false,0,0,0,,,,2.759752,10.996469,0.322681,,,13,31,18,0,0,75,75,62,62,67,5,29,0,,0,0,0,0,0,0,0,0,0,70,72,0,0,1179
18,3,720,540,false,0,0,0,,,,4.218161,11.140175,0.257963,,,53,8,2,0,0,72,72,63,63,12,3,57,0,,0,0,0,0,0,0,0,0,0,50,58,0,0,1104
18,4,720,540,false,0,0,0,,,,2.358888,6.246536,0.242013,,,30,22,8,0,0,68,68,60,60,38,5,41,0,,0,0,0,0,0,0,0,0,0,58,52,0,0,1127
18,5,720,540,false,0,0,0,,,,7.486615,12.746991,0.254076,,,63,10,2,0,0,78,78,75,75,14,3,68,0,,0,0,0,0,0,0,0,0,0,104,88,0,0,1256
19,0,720,540,false,0,0,0,,,,4.712667,22.651817,0.317731,,,52,8,0,0,0,67,67,60,60,8,2,56,0,,0,0,0,0,0,0,0,0,0,64,60,0,0,1076
19,1,720,540,false,0,0,0,,,,7.247760,11.256412,0.286040,,,58,10,2,0,0,71,71,70,70,14,3,63,0,,0,0,0,0,0,0,0,0,0,90,82,0,0,1161
19,2,720,540,false,0,0,0,,,,4.296735,31.752859,0.292894,,,8,16,13,0,1,54,54,38,38,46,6,16,0,,0,0,0,0,0,0,0,0,0,42,38,0,0,1113
19,3,720,540,false,0,0,0,,,,1.475167,3.827310,0.286338,,,30,2,1,0,0,39,39,33,33,4,3,31,0,,0,0,0,0,0,0,0,0,0,30,28,0,0,1168
19,4,720,540,false,0,0,0,,,,2.645947,16.337315,0.292013,,,21,16,7,0,0,47,47,44,44,30,4,29,0,,0,0,0,0,0,0,0,0,0,40,40,0,0,1087
19,5,720,540,false,0,0,0,,,,9.231772,15.939135,0.213034,,,54,6,1,0,0,68,68,61,61,8,3,57,0,,0,0,0,0,0,0,0,0,0,44,42,0,0,1132
